"","sp.code","id","X","class","values","total","Common.name..Species.","Species","Diagnosis","Neoplasia.Site","Tumor.type"
"376","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","F1","Stromal",0.643478260869565,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"377","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","F1","Lymphocyte",0.820809248554913,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"378","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","F1","Cancer",0.913696060037523,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"379","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","F1","Overall",0.792661189820667,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"380","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","F1","mean",0.792661189820667,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"381","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Balanced Accuracy","Stromal",0.740788630409607,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"382","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Balanced Accuracy","Lymphocyte",0.856245764982114,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"383","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Balanced Accuracy","Cancer",0.818938775510204,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"384","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Balanced Accuracy","Overall",0.805324390300642,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"385","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Balanced Accuracy","mean",0.805324390300642,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"386","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Sensitivity","Stromal",0.702786377708978,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"387","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Sensitivity","Lymphocyte",0.883161512027491,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"388","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Sensitivity","Cancer",0.910144927536232,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"389","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Sensitivity","Overall",0.832030939090901,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"390","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Sensitivity","mean",0.832030939090901,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"391","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Specificity","Stromal",0.949685534591195,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"392","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Specificity","Lymphocyte",0.947604790419162,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"393","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Specificity","Cancer",0.91042345276873,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"394","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Specificity","Overall",0.935904592593029,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"395","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Specificity","mean",0.935904592593029,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"396","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Pos Pred Value","Stromal",0.876447876447876,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"397","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Pos Pred Value","Lymphocyte",0.88013698630137,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"398","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Pos Pred Value","Cancer",0.850948509485095,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"399","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Pos Pred Value","Overall",0.86917779074478,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"400","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Pos Pred Value","mean",0.86917779074478,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"401","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Neg Pred Value","Stromal",0.862857142857143,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"402","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Neg Pred Value","Lymphocyte",0.949025487256372,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"403","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Neg Pred Value","Cancer",0.947457627118644,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"404","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Neg Pred Value","Overall",0.919780085744053,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"405","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Neg Pred Value","mean",0.919780085744053,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"406","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Precision","Stromal",0.876447876447876,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"407","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Precision","Lymphocyte",0.88013698630137,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"408","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Precision","Cancer",0.850948509485095,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"409","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Precision","Overall",0.86917779074478,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"410","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Precision","mean",0.86917779074478,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"411","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","F1","Stromal",0.780068728522337,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"412","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","F1","Lymphocyte",0.881646655231561,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"413","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","F1","Cancer",0.879551820728291,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"414","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","F1","Overall",0.84708906816073,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"415","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","F1","mean",0.84708906816073,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"416","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Balanced Accuracy","Stromal",0.826235956150087,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"417","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Balanced Accuracy","Lymphocyte",0.915383151223327,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"418","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Balanced Accuracy","Cancer",0.910284190152481,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"419","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Balanced Accuracy","Overall",0.883967765841965,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"420","MELURS","W17M035_4.ndpi_Sri Lankan sloth bear_pheochromocytoma_adrenal","Balanced Accuracy","mean",0.883967765841965,959,"Sri Lankan sloth bear","Melursus ursinus inornatus","Pheochromocytoma","Adrenal","Neuroendocrine"
"421","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Sensitivity","Stromal",0.569948186528497,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"422","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Sensitivity","Lymphocyte",0.894230769230769,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"423","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Sensitivity","Cancer",0.960493827160494,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"424","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Sensitivity","Overall",0.808224260973253,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"425","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Sensitivity","mean",0.808224260973253,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"426","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Specificity","Stromal",0.992141453831041,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"427","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Specificity","Lymphocyte",0.954849498327759,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"428","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Specificity","Cancer",0.898989898989899,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"429","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Specificity","Overall",0.948660283716233,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"430","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Specificity","mean",0.948660283716233,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"431","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Pos Pred Value","Stromal",0.964912280701754,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"432","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Pos Pred Value","Lymphocyte",0.775,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"433","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Pos Pred Value","Cancer",0.928400954653938,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"434","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Pos Pred Value","Overall",0.889437745118564,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"435","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Pos Pred Value","mean",0.889437745118564,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"436","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Neg Pred Value","Stromal",0.858843537414966,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"437","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Neg Pred Value","Lymphocyte",0.981099656357388,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"438","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Neg Pred Value","Cancer",0.943462897526502,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"439","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Neg Pred Value","Overall",0.927802030432952,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"440","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Neg Pred Value","mean",0.927802030432952,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"441","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Precision","Stromal",0.964912280701754,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"442","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Precision","Lymphocyte",0.775,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"443","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Precision","Cancer",0.928400954653938,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"444","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Precision","Overall",0.889437745118564,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"445","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Precision","mean",0.889437745118564,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"446","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","F1","Stromal",0.716612377850163,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"447","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","F1","Lymphocyte",0.830357142857143,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"448","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","F1","Cancer",0.944174757281553,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"449","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","F1","Overall",0.830381425996286,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"450","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","F1","mean",0.830381425996286,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"451","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Balanced Accuracy","Stromal",0.781044820179769,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"452","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Balanced Accuracy","Lymphocyte",0.924540133779264,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"453","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Balanced Accuracy","Cancer",0.929741863075196,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"454","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Balanced Accuracy","Overall",0.878442272344743,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"455","MUSPUT","B01_17_1.ndpi_Domestic polecat_sebaceous epithelioma_skin","Balanced Accuracy","mean",0.878442272344743,702,"Domestic polecat","Mustela putorius furo","Sebaceous epithelioma","Skin","Epithelial"
"456","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Sensitivity","Stromal",0.488095238095238,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"457","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Sensitivity","Cancer",0.0261194029850746,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"458","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Sensitivity","Lymphocyte",NA,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"459","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Sensitivity","Overall",NA,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"460","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Sensitivity","mean",0.257107320540156,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"461","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Specificity","Stromal",1,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"462","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Specificity","Cancer",0.785714285714286,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"463","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Specificity","Lymphocyte",0.396153846153846,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"464","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Specificity","Overall",0.727289377289377,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"465","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Specificity","mean",0.727289377289377,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"466","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Pos Pred Value","Stromal",1,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"467","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Pos Pred Value","Cancer",0.114754098360656,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"468","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Pos Pred Value","Lymphocyte",NA,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"469","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Pos Pred Value","Overall",NA,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"470","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Pos Pred Value","mean",0.557377049180328,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"471","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Neg Pred Value","Stromal",0.675062972292191,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"472","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Neg Pred Value","Cancer",0.431372549019608,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"473","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Neg Pred Value","Lymphocyte",NA,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"474","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Neg Pred Value","Overall",NA,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"475","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Neg Pred Value","mean",0.553217760655899,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"476","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Precision","Stromal",1,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"477","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Precision","Cancer",0.114754098360656,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"478","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Precision","Lymphocyte",0,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"479","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Precision","Overall",0.371584699453552,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"480","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Precision","mean",0.371584699453552,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"481","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","F1","Stromal",0.656,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"482","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","F1","Cancer",0.0425531914893617,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"483","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","F1","Lymphocyte",NA,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"484","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","F1","Overall",NA,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"485","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","F1","mean",0.349276595744681,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"486","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Balanced Accuracy","Stromal",0.744047619047619,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"487","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Balanced Accuracy","Cancer",0.40591684434968,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"488","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Balanced Accuracy","Lymphocyte",NA,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"489","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Balanced Accuracy","Overall",NA,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"490","NASNAS","ZM748_18_2.ndpi_Brown-nosed coati_lymphosarcoma_multiple","Balanced Accuracy","mean",0.574982231698649,520,"Brown-nosed coati","Nasua nasua","Lymphosarcoma","Multiple","Round-cell"
"491","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Sensitivity","Stromal",0.831858407079646,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"492","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Sensitivity","Lymphocyte",0.925233644859813,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"493","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Sensitivity","Cancer",0.00122699386503067,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"494","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Sensitivity","Overall",0.586106348601497,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"495","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Sensitivity","mean",0.586106348601497,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"496","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Specificity","Stromal",0.946550048590865,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"497","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Specificity","Lymphocyte",0.998922413793103,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
"498","OSTTET","W17R187_2.ndpi_West African dwarf crocodile_lipoma_liver","Specificity","Cancer",0.923547400611621,1142,"West African dwarf crocodile","Osteolaemus tetraspis tetraspis","Lipoma","Liver","Neuroendocrine"
